filename;ocr_text;confidence;global_box;source_map
img20250920_20532456_x1600_y3200_342.jpg;Тетерин;0.9183;[[np.int32(2493), np.int32(3829)], [np.int32(2865), np.int32(3898)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_343.jpg;Кудеверь;0.8257;[[np.int32(2197), np.int32(3875)], [np.int32(2414), np.int32(3923)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_344.jpg;во;0.7688;[[np.int32(1600), np.int32(3947)], [np.int32(1646), np.int32(3978)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_345.jpg;Бол.Бакспи;0.7911;[[np.int32(1739), np.int32(3939)], [np.int32(2013), np.int32(3992)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_346.jpg;Сушково;0.8857;[[np.int32(2088), np.int32(3947)], [np.int32(2380), np.int32(4013)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_347.jpg;Селиваново;0.8789;[[np.int32(2899), np.int32(3965)], [np.int32(3200), np.int32(4006)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_348.jpg;отовилово;0.9417;[[np.int32(1600), np.int32(4039)], [np.int32(1870), np.int32(4084)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_349.jpg;Грибаново;0.9096;[[np.int32(2715), np.int32(4071)], [np.int32(3136), np.int32(4137)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_350.jpg;Росстани;0.7224;[[np.int32(2339), np.int32(4090)], [np.int32(2593), np.int32(4139)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_351.jpg;Полозово;0.9038;[[np.int32(3200), np.int32(4082)], [np.int32(3467), np.int32(4142)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_352.jpg;Мал.;0.8146;[[np.int32(2007), np.int32(4135)], [np.int32(2137), np.int32(4186)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_353.jpg;80;0.8865;[[np.int32(1600), np.int32(4151)], [np.int32(1657), np.int32(4181)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_354.jpg;ЛюбовецА;0.9001;[[np.int32(1682), np.int32(4170)], [np.int32(1993), np.int32(4214)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_355.jpg;Алешно;0.9339;[[np.int32(2139), np.int32(4203)], [np.int32(2381), np.int32(4255)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_356.jpg;Суслово 2-е;0.8399;[[np.int32(2612), np.int32(4198)], [np.int32(2941), np.int32(4252)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_357.jpg;Бол.;0.9038;[[np.int32(2027), np.int32(4248)], [np.int32(2143), np.int32(4296)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_358.jpg;Подриглово;0.8994;[[np.int32(2979), np.int32(4288)], [np.int32(3465), np.int32(4348)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_359.jpg;о3.Любавец;0.8371;[[np.int32(1698), np.int32(4310)], [np.int32(1991), np.int32(4363)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_360.jpg;Заречые;0.7117;[[np.int32(2377), np.int32(4334)], [np.int32(2572), np.int32(4399)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_361.jpg;20;0.9997;[[np.int32(3265), np.int32(4338)], [np.int32(3344), np.int32(4384)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_362.jpg;Кудрово;0.9606;[[np.int32(1601), np.int32(4350)], [np.int32(1835), np.int32(4404)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_363.jpg;90;0.9473;[[np.int32(2697), np.int32(4367)], [np.int32(2795), np.int32(4428)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_364.jpg;1.0n;0.7621;[[np.int32(3256), np.int32(4384)], [np.int32(3363), np.int32(4435)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_365.jpg;Тетрово;0.694;[[np.int32(1600), np.int32(4456)], [np.int32(1833), np.int32(4509)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_366.jpg;OBO;0.7451;[[np.int32(1601), np.int32(4556)], [np.int32(1702), np.int32(4596)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_367.jpg;Бол.Иваново;0.9468;[[np.int32(3126), np.int32(4582)], [np.int32(3565), np.int32(4638)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_368.jpg;Muxeevo;0.6632;[[np.int32(1771), np.int32(4616)], [np.int32(1986), np.int32(4666)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_369.jpg;Акулов;0.9306;[[np.int32(2354), np.int32(4615)], [np.int32(2606), np.int32(4685)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_370.jpg;Рефиетниково;0.9161;[[np.int32(3025), np.int32(4655)], [np.int32(3424), np.int32(4701)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_371.jpg;Суслово 1-е;0.8241;[[np.int32(2071), np.int32(4678)], [np.int32(2435), np.int32(4760)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_372.jpg;Кадочно;0.9633;[[np.int32(2736), np.int32(4743)], [np.int32(2976), np.int32(4796)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_373.jpg;Малиновка;0.85;[[np.int32(3195), np.int32(4839)], [np.int32(3575), np.int32(4897)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_374.jpg;Доманькино;0.9376;[[np.int32(2368), np.int32(4857)], [np.int32(2730), np.int32(4917)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_375.jpg;Кириллфво;0.7498;[[np.int32(2856), np.int32(4931)], [np.int32(3182), np.int32(4995)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_376.jpg;Старый Двор;0.9491;[[np.int32(2300), np.int32(5038)], [np.int32(2719), np.int32(5115)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_377.jpg;Здстременье;0.9167;[[np.int32(3060), np.int32(5044)], [np.int32(3472), np.int32(5115)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_378.jpg;066;0.9165;[[np.int32(2464), np.int32(5125)], [np.int32(2556), np.int32(5175)]];img20250920_20532456.tif
img20250920_20532456_x1600_y3200_379.jpg;L0,1;0.7492;[[np.int32(2553), np.int32(5130)], [np.int32(2691), np.int32(5184)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_380.jpg;HOBOPЖEB;0.8461;[[np.int32(3387), np.int32(3525)], [np.int32(3991), np.int32(3648)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_381.jpg;92;0.9958;[[np.int32(4025), np.int32(3642)], [np.int32(4121), np.int32(3718)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_382.jpg;96;0.9977;[[np.int32(4556), np.int32(3646)], [np.int32(4640), np.int32(3709)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_383.jpg;84;0.9991;[[np.int32(2962), np.int32(3659)], [np.int32(3053), np.int32(3725)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_384.jpg;0-35-XXIV;0.9392;[[np.int32(3528), np.int32(3698)], [np.int32(3838), np.int32(3765)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_385.jpg;52;0.9983;[[np.int32(3880), np.int32(3781)], [np.int32(3986), np.int32(3868)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_386.jpg;56;0.998;[[np.int32(4406), np.int32(3776)], [np.int32(4507), np.int32(3862)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_387.jpg;48;0.9988;[[np.int32(3353), np.int32(3797)], [np.int32(3459), np.int32(3883)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_388.jpg;2930;0.9947;[[np.int32(3586), np.int32(3884)], [np.int32(3791), np.int32(3959)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_389.jpg;Лвенка;0.6866;[[np.int32(4240), np.int32(3896)], [np.int32(4416), np.int32(3949)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_390.jpg;141;0.9569;[[np.int32(4797), np.int32(4000)], [np.int32(4857), np.int32(4048)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_391.jpg;Мыльнево;0.956;[[np.int32(3593), np.int32(4045)], [np.int32(3835), np.int32(4092)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_392.jpg;Покрфв;0.9207;[[np.int32(4802), np.int32(4073)], [np.int32(4962), np.int32(4122)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_393.jpg;280;0.9992;[[np.int32(3054), np.int32(4169)], [np.int32(3220), np.int32(4268)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_394.jpg;206;0.9984;[[np.int32(3765), np.int32(4194)], [np.int32(3864), np.int32(4255)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_395.jpg;Сидоренец;0.6296;[[np.int32(4288), np.int32(4190)], [np.int32(4524), np.int32(4235)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_396.jpg;Брыней;0.7422;[[np.int32(4745), np.int32(4238)], [np.int32(4934), np.int32(4294)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_397.jpg;г.Душилиха;0.7899;[[np.int32(3068), np.int32(4273)], [np.int32(3512), np.int32(4362)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_398.jpg;Цвень;0.8032;[[np.int32(4479), np.int32(4317)], [np.int32(4690), np.int32(4381)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_399.jpg;9124;0.9942;[[np.int32(4032), np.int32(4332)], [np.int32(4113), np.int32(4374)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_400.jpg;Pyu;0.696;[[np.int32(4806), np.int32(4398)], [np.int32(4937), np.int32(4469)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_401.jpg;Кднобрододо;0.8617;[[np.int32(4177), np.int32(4411)], [np.int32(4468), np.int32(4476)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_402.jpg;Дубье;0.6028;[[np.int32(4577), np.int32(4483)], [np.int32(4740), np.int32(4573)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_403.jpg;манбво;0.7501;[[np.int32(2962), np.int32(4591)], [np.int32(3188), np.int32(4646)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_404.jpg;Сахинф;0.6419;[[np.int32(3641), np.int32(4598)], [np.int32(3919), np.int32(4661)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_405.jpg;Улазово;0.9435;[[np.int32(4621), np.int32(4615)], [np.int32(4817), np.int32(4673)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_406.jpg;Вичиково;0.6852;[[np.int32(3179), np.int32(4649)], [np.int32(3465), np.int32(4702)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_407.jpg;Ескино;0.6806;[[np.int32(4776), np.int32(4686)], [np.int32(4959), np.int32(4742)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_408.jpg;Дудкино;0.8782;[[np.int32(3637), np.int32(4696)], [np.int32(3885), np.int32(4765)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_409.jpg;Рылово;0.6123;[[np.int32(3297), np.int32(4727)], [np.int32(3563), np.int32(4787)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_410.jpg;Рюменец;0.9156;[[np.int32(4491), np.int32(4737)], [np.int32(4725), np.int32(4783)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_411.jpg;166;0.9955;[[np.int32(3226), np.int32(4770)], [np.int32(3310), np.int32(4822)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_412.jpg;Мясово;0.8454;[[np.int32(4163), np.int32(4763)], [np.int32(4376), np.int32(4823)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_413.jpg;Эдорье;0.791;[[np.int32(3832), np.int32(4805)], [np.int32(4075), np.int32(4880)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_414.jpg;93;0.9982;[[np.int32(4595), np.int32(4816)], [np.int32(4650), np.int32(4853)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_415.jpg;Зажигино;0.9573;[[np.int32(4420), np.int32(4881)], [np.int32(4745), np.int32(4937)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_416.jpg;КОНОВО;0.6617;[[np.int32(3367), np.int32(4920)], [np.int32(3556), np.int32(4962)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_417.jpg;115;0.6151;[[np.int32(4182), np.int32(4983)], [np.int32(4243), np.int32(5043)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_418.jpg;Новины;0.8103;[[np.int32(4172), np.int32(5015)], [np.int32(4435), np.int32(5075)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_419.jpg;Ompe3;0.792;[[np.int32(4546), np.int32(5041)], [np.int32(4713), np.int32(5094)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_420.jpg;ecka;0.7555;[[np.int32(2962), np.int32(5082)], [np.int32(3063), np.int32(5122)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_421.jpg;Кашиха;0.6472;[[np.int32(3621), np.int32(5075)], [np.int32(3865), np.int32(5123)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_422.jpg;Заборов;0.9016;[[np.int32(4779), np.int32(5085)], [np.int32(4962), np.int32(5136)]];img20250920_20532456.tif
img20250920_20532456_x2962_y3200_423.jpg;Никулино;0.7972;[[np.int32(3932), np.int32(5133)], [np.int32(4236), np.int32(5196)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_424.jpg;и дроачево;0.8415;[[np.int32(570), np.int32(4800)], [np.int32(854), np.int32(4835)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_425.jpg;Борыгино;0.9287;[[np.int32(131), np.int32(4814)], [np.int32(444), np.int32(4904)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_426.jpg;Клюкино;0.9336;[[np.int32(1654), np.int32(4810)], [np.int32(2000), np.int32(4879)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_427.jpg;Старцево;0.8114;[[np.int32(705), np.int32(4881)], [np.int32(946), np.int32(4926)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_428.jpg;-Бол.Городец;0.7297;[[np.int32(1228), np.int32(4892)], [np.int32(1581), np.int32(4933)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_429.jpg;Савкино;0.7603;[[np.int32(105), np.int32(4924)], [np.int32(387), np.int32(4994)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_430.jpg;Смородовна;0.9332;[[np.int32(1615), np.int32(4932)], [np.int32(1951), np.int32(5005)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_431.jpg;ocm.n;0.7565;[[np.int32(1846), np.int32(4980)], [np.int32(1990), np.int32(5028)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_432.jpg;LUHO;0.7858;[[np.int32(0), np.int32(5025)], [np.int32(140), np.int32(5072)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_433.jpg;934;0.8927;[[np.int32(1545), np.int32(5027)], [np.int32(1655), np.int32(5084)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_434.jpg;326;0.9981;[[np.int32(1825), np.int32(5015)], [np.int32(1928), np.int32(5071)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_435.jpg;KM;0.9845;[[np.int32(1931), np.int32(5021)], [np.int32(1998), np.int32(5060)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_436.jpg;82;0.9993;[[np.int32(467), np.int32(5047)], [np.int32(535), np.int32(5111)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_437.jpg;Озерцы;0.9122;[[np.int32(1655), np.int32(5062)], [np.int32(1864), np.int32(5117)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_438.jpg;Заборье;0.8577;[[np.int32(1384), np.int32(5207)], [np.int32(1580), np.int32(5249)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_439.jpg;Симануха;0.7756;[[np.int32(1032), np.int32(5225)], [np.int32(1331), np.int32(5271)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_440.jpg;ье;0.9787;[[np.int32(0), np.int32(5251)], [np.int32(76), np.int32(5300)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_441.jpg;Заханье;0.9114;[[np.int32(385), np.int32(5260)], [np.int32(655), np.int32(5324)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_442.jpg;Ломы;0.8682;[[np.int32(1805), np.int32(5305)], [np.int32(1950), np.int32(5353)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_443.jpg;Палкино;0.952;[[np.int32(126), np.int32(5347)], [np.int32(395), np.int32(5400)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_444.jpg;Гущино;0.6329;[[np.int32(1552), np.int32(5333)], [np.int32(1775), np.int32(5380)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_445.jpg;Филедкд;0.8578;[[np.int32(1438), np.int32(5376)], [np.int32(1671), np.int32(5425)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_446.jpg;Ашево;0.6861;[[np.int32(644), np.int32(5390)], [np.int32(784), np.int32(5441)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_447.jpg;Камепка;0.7954;[[np.int32(1069), np.int32(5380)], [np.int32(1386), np.int32(5439)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_448.jpg;Клескино;0.6724;[[np.int32(1723), np.int32(5429)], [np.int32(1995), np.int32(5486)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_449.jpg;Бол;0.6716;[[np.int32(282), np.int32(5484)], [np.int32(396), np.int32(5539)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_450.jpg;Гбрлово;0.8333;[[np.int32(1093), np.int32(5553)], [np.int32(1308), np.int32(5597)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_451.jpg;-Гагрино;0.8597;[[np.int32(437), np.int32(5589)], [np.int32(696), np.int32(5641)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_452.jpg;86;0.9994;[[np.int32(985), np.int32(5617)], [np.int32(1045), np.int32(5664)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_453.jpg;Мал.;0.7157;[[np.int32(277), np.int32(5645)], [np.int32(425), np.int32(5706)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_454.jpg;Cy;0.624;[[np.int32(1939), np.int32(5664)], [np.int32(1995), np.int32(5711)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_455.jpg;opa;0.9896;[[np.int32(1542), np.int32(5674)], [np.int32(1623), np.int32(5721)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_456.jpg;Ивахново;0.9075;[[np.int32(14), np.int32(5704)], [np.int32(325), np.int32(5761)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_457.jpg;Косткодо;0.9164;[[np.int32(910), np.int32(5700)], [np.int32(1185), np.int32(5752)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_458.jpg;Рабочий;0.9221;[[np.int32(1729), np.int32(5731)], [np.int32(1956), np.int32(5797)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_459.jpg;Завещевье;0.9243;[[np.int32(262), np.int32(5809)], [np.int32(563), np.int32(5865)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_460.jpg;Поселос;0.731;[[np.int32(1740), np.int32(5793)], [np.int32(1976), np.int32(5854)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_461.jpg;Феdово;0.6289;[[np.int32(1256), np.int32(5818)], [np.int32(1444), np.int32(5867)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_462.jpg;Офикоды;0.6528;[[np.int32(1646), np.int32(5876)], [np.int32(1883), np.int32(5940)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_463.jpg;лкинское;0.7226;[[np.int32(0), np.int32(5975)], [np.int32(255), np.int32(6026)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_464.jpg;Подсосонье;0.928;[[np.int32(1236), np.int32(6034)], [np.int32(1564), np.int32(6101)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_465.jpg;Сапрыгино;0.9484;[[np.int32(1070), np.int32(6108)], [np.int32(1298), np.int32(6157)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_466.jpg;88;0.9999;[[np.int32(758), np.int32(6123)], [np.int32(827), np.int32(6179)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_467.jpg;Падлооо;0.7501;[[np.int32(1685), np.int32(6123)], [np.int32(1934), np.int32(6183)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_468.jpg;Липовец-;0.7693;[[np.int32(646), np.int32(6175)], [np.int32(922), np.int32(6232)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_469.jpg;Завещенский;0.8969;[[np.int32(592), np.int32(6212)], [np.int32(986), np.int32(6274)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_470.jpg;Лифаново;0.8692;[[np.int32(1250), np.int32(6308)], [np.int32(1556), np.int32(6367)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_471.jpg;Залешье;0.9888;[[np.int32(198), np.int32(6328)], [np.int32(446), np.int32(6386)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_472.jpg;Игнащево;0.8832;[[np.int32(812), np.int32(6335)], [np.int32(1107), np.int32(6390)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_473.jpg;CM;0.8047;[[np.int32(1907), np.int32(6513)], [np.int32(2000), np.int32(6578)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_474.jpg;Старополье;0.9815;[[np.int32(154), np.int32(6538)], [np.int32(461), np.int32(6596)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_475.jpg;Макарино;0.6881;[[np.int32(703), np.int32(6630)], [np.int32(1007), np.int32(6678)]];img20250920_20532456.tif
img20250920_20532456_x0_y4800_476.jpg;Оренцево;0.9118;[[np.int32(0), np.int32(6669)], [np.int32(277), np.int32(6749)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_477.jpg;лонооа;0.8821;[[np.int32(2543), np.int32(4805)], [np.int32(2710), np.int32(4822)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_478.jpg;Борок;0.7811;[[np.int32(2796), np.int32(4805)], [np.int32(2968), np.int32(4869)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_479.jpg;Вяльцево;0.9772;[[np.int32(3095), np.int32(4800)], [np.int32(3363), np.int32(4856)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_480.jpg;Артюшкино;0.978;[[np.int32(2881), np.int32(4874)], [np.int32(3270), np.int32(4953)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_481.jpg;етерки;0.8607;[[np.int32(3333), np.int32(4942)], [np.int32(3541), np.int32(5001)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_482.jpg;Топорово;0.7257;[[np.int32(2499), np.int32(4995)], [np.int32(2749), np.int32(5050)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_483.jpg;Шурлово;0.7945;[[np.int32(3038), np.int32(5005)], [np.int32(3252), np.int32(5069)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_484.jpg;100;0.8248;[[np.int32(3490), np.int32(5006)], [np.int32(3567), np.int32(5058)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_485.jpg;Боскино;0.9864;[[np.int32(2364), np.int32(5153)], [np.int32(2610), np.int32(5216)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_486.jpg;98;0.9948;[[np.int32(2270), np.int32(5213)], [np.int32(2341), np.int32(5270)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_487.jpg;Комарниково;0.9869;[[np.int32(2887), np.int32(5212)], [np.int32(3257), np.int32(5274)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_488.jpg;Тороди;0.7294;[[np.int32(3434), np.int32(5253)], [np.int32(3599), np.int32(5315)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_489.jpg;Подлесье;0.9407;[[np.int32(3341), np.int32(5302)], [np.int32(3600), np.int32(5357)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_490.jpg;Половиково;0.9285;[[np.int32(2850), np.int32(5326)], [np.int32(3174), np.int32(5379)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_491.jpg;Забор;0.654;[[np.int32(1923), np.int32(5343)], [np.int32(2102), np.int32(5417)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_492.jpg;Валтухово;0.922;[[np.int32(2303), np.int32(5330)], [np.int32(2638), np.int32(5396)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_493.jpg;Вакюково;0.7529;[[np.int32(2723), np.int32(5367)], [np.int32(2967), np.int32(5421)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_494.jpg;P-57;0.9157;[[np.int32(2636), np.int32(5390)], [np.int32(2725), np.int32(5515)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_495.jpg;ИлЛфрионовсн;0.9039;[[np.int32(3227), np.int32(5391)], [np.int32(3600), np.int32(5452)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_496.jpg;Тихвино;0.888;[[np.int32(2367), np.int32(5435)], [np.int32(2631), np.int32(5510)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_497.jpg;Велейно;0.9698;[[np.int32(3020), np.int32(5491)], [np.int32(3256), np.int32(5554)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_498.jpg;Маютино;0.8409;[[np.int32(3313), np.int32(5484)], [np.int32(3600), np.int32(5551)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_499.jpg;Кривая Береза;0.9162;[[np.int32(1979), np.int32(5549)], [np.int32(2378), np.int32(5634)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_500.jpg;Коскинички;0.9165;[[np.int32(2901), np.int32(5559)], [np.int32(3261), np.int32(5611)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_501.jpg;Ублиска;0.8526;[[np.int32(2473), np.int32(5595)], [np.int32(2660), np.int32(5662)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_502.jpg;Копенкино;0.9682;[[np.int32(2113), np.int32(5683)], [np.int32(2442), np.int32(5753)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_503.jpg;Удачино;0.8598;[[np.int32(1837), np.int32(5728)], [np.int32(2089), np.int32(5785)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_504.jpg;Бабин;0.8273;[[np.int32(3185), np.int32(5741)], [np.int32(3384), np.int32(5809)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_505.jpg;Кузнецовb;0.7403;[[np.int32(2425), np.int32(5792)], [np.int32(2731), np.int32(5876)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_506.jpg;Фрловд;0.8977;[[np.int32(1709), np.int32(5837)], [np.int32(1914), np.int32(5909)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_507.jpg;Астици;0.7467;[[np.int32(2051), np.int32(5846)], [np.int32(2335), np.int32(5898)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_508.jpg;Душилиха;0.8992;[[np.int32(2896), np.int32(5842)], [np.int32(3225), np.int32(5906)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_509.jpg;Hротово;0.7445;[[np.int32(3324), np.int32(5876)], [np.int32(3579), np.int32(5942)]];img20250920_20532456.tif
img20250920_20532456_x1600_y4800_510.jpg;Оклад;0.833;[[np.int32(2692), np.int32(5916)], [np.int32(2894), np.int32(5975)]];img20250920_20532456.tif
